"trip_id","taxi_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tips","tolls","extras","trip_total","payment_type","company","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"b8f60c9ed6c4488e4d232e26c48bafab91e02ac4","dfe0b23f70d816bcd021cf8f279b99baa5173ebe381a208a998dd2a8b879a6d9cb40675cb988eebcb963e9ddbf79c1618810110e5422ba260d9677791efa2715","2022-06-30T23:30:00.000","2022-07-01T00:30:00.000","3629","39.27",,,,,"95","0.07","0","67","162.57","Credit Card","Medallion Leasin",,,,,,
"9ce2d7edb97390bd829b70c0d13bb902629e562f","2e3d5a644579e645b2f9e531459f8bc1d2c99d7312d04a6619ba199fd58f06a3f11f395dea90b0110da0ae82bbee0988cb3390b7903ba9d5c114c964a6a1b60c","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","1260","10.4",,,"77","32","27.75","0","0","0","27.75","Unknown","Taxi Affiliation Services","41.9867118","-87.663416405","POINT (-87.6634164054 41.9867117999)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"84c5a9f0629d098880f552b7011784e9343af5cd","d84748e8935bfeb5f148f1b6e94f7945f4db3ff03663095e48d060b5cd05c27c51bbcb2ddec6b395ee963ad186e2f5b91ddf3b94f1a12bdabb4688ae0d87af84","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","249","1.31",,,"6","3","6.25","0","0","0","6.25","Cash","Star North Taxi Management Llc","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)"
"fe2ecd0e99747d0d86fe099814ab63dd6c168d1b","11c21d0290e089e5de4a3c49612642df5cd364c7fd1bf8b7ef0fda5f780373cb3173b46bb77ab2c0f6d8eae6293f67c83a1e2fb918f682d8781b86fc2bee6d73","2022-06-30T23:30:00.000","2022-07-01T00:30:00.000","3791","30.23",,,"76","56","76","0","0","4","80.5","Credit Card","Star North Taxi Management Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)"
"738be213566648873e52fcfcdeb6a87786519d98","e1aff5afebc38449dafb6f180ceb9f5dc86cf771aeffec64996e2033d39bdc672381805a199c1e2c088e4acada9b976e703f7736baafa2da9bfe927a4b031277","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","65","0.26",,,"6","5","20.33","1.17","0","0","22","Credit Card","Chicago Independents","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.947791586","-87.683834942","POINT (-87.6838349425 41.9477915865)"
"ac96bd4e926daf4eeb4936ea3ae9e4862511b9ae","7cb0514cc412166ac972e884eb9b8523f429dc3fd8624a23d5d824742968ca65a13ac3876293912fdcf9da00a2bb8430c575f45946b16c39e2e1ab778eb84c05","2022-06-30T23:30:00.000","2022-07-01T00:00:00.000","1117","6.92",,,"6","28","20","5.12","0","0","25.62","Credit Card","City Service","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"50f5accacf27fbd1cfc601cd73f0508d3914565f","ef61b7f5a0c63c64a80a8d2e450151dab754591f5d906bee1ed6c96f6e676201e82efe59b1f9eb88aa35d1a7988156d44f84b613638c8bdda00af986fb193a81","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","201","0.53","17031081500","17031081100","8","8","11","0","0","0","11","Mobile","City Service","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.900221297","-87.629105186","POINT (-87.6291051864 41.9002212967)"
"7027c57586707c079eb77183cec300d1b8519c65","c30fce9b91af29c3e553336324bfd496b4675e8a7a7da91e6dd99202f1e3f8c3c893a23711520744a3d98aea4f850d4ddad95084df372a34b6039826db78e51d","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","132","0.15","17031081300","17031070102","8","7","3.75","0","0","1","4.75","Cash","Sun Taxi","41.898331794","-87.620762865","POINT (-87.6207628651 41.8983317935)","41.93057857","-87.642206313","POINT (-87.6422063127 41.9305785697)"
"400e6ae1ae5a60d564997c2e6edce386952e91e6","5eae526ef6f9f042f7610f74f61aa3870d74227746050480d30c37e7ff846a911b1b8485d7dc833678ac602a0d4b66db6768ff23e5e7a7e4abfdcb1b03078365","2022-06-30T23:30:00.000","2022-07-01T00:00:00.000","1982","15.41",,,"76","7","41","2","0","5","48.5","Credit Card","Taxicab Insurance Agency Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"d6bd49a116a186dba5efcf8e16e8eb64e22d4065","7f9a6d676afea5d94d661cacb40cefdd6b22f62663754236d997eb86e59a7ac8238eef593c6a4f9ed765cf644a7d1e64b946c935824fb5295bc604d6f0af8bb2","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","499","2.05",,,"7","8","11","2.59","0","0","13.59","Mobile","Globe Taxi","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"3501d90feff53649b8834f598f420d3a362ee6fd","00c0020de20ee2cd36c1d41058360c24dad77a526394139cb47082ca13f6d513fd27b1c894c4983b6ee581b71eba609976621a62795bb7a5869097a8bdbab4b5","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","764","5",,,"8","6","15.5","0","0","0","15.5","Cash","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"9011c098507f23d22853b0239b2d065ec8b21705","f55fc54d4cd33400f3960410558b28108a78da1268285021da293dd5984ea3d97ee1dd2e97eb7d5f2bd73720c68a71bb5902c92daa7969b07a3c23aae4db68f5","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","343","0","17031280100","17031081800","28","8","11","4","0","0","15","Mobile","Flash Cab","41.885300022","-87.642808466","POINT (-87.6428084655 41.8853000224)","41.89321636","-87.63784421","POINT (-87.6378442095 41.8932163595)"
"39965a0825b15d9773b268204e16b15ed73557b9","843c876c8bec66414998bcfdf02f9a712fa8dd38d66867a3400fe8804492e412b9a18b50958f1ba7fa26aabd95e079ab1e7165b4395f99abadd678f922e487ab","2022-06-30T23:30:00.000","2022-07-01T00:00:00.000","1380","10.6","17031980100","17031839100","56","32","28.5","7.8","0","10","46.3","Credit Card","Taxi Affiliation Services","41.785998518","-87.750934289","POINT (-87.7509342894 41.785998518)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"e8dad8cff3a154be4a2b6426eb46bbff88fbcd81","0bea3de3c36237d68b009b24ee3db86c78e9e618a73a3b5776e5f4bba06775f91b3520db910d24b97d577e57c4372f5d9d2eb58d338f3a0add0e37c0f71f6701","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","60","0",,,"8","8","3.25","7.35","0","33","43.6","Credit Card","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"cd2ffaf6d145d07eac6635c6f633382690918f08","d27983837ba702b986c8d4a75d2d829ac2a1b66ff5c32a959ad7c260109f046e02ddb553d134902b23fab149fb6a8dbdfe7b640664ef1364e072c6872eb6af00","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","480","1.3","17031839100","17031081403","32","8","7","0","0","0","7","Cash","Taxicab Insurance Agency, LLC","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"6a42fa8425c1ea4fbc051e44daaeb0be4abfe0ae","abb21322570c56a5cd8b988b73c4d99777563689155b7b281883d4dbe3b45d5ff76b6f944bd3a8fe00b2481e8130a5b17b7f40b695913bbe1d7aadf683625d7d","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","8","0","17031833000","17031833000","28","28","3.25","0","0","0","3.25","Cash","Blue Ribbon Taxi Association","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)"
"0bdf0b49f180285e3feace9cc66ebe2925277739","8ef1056519939d511d24008e394f83e925d2539d668a002c97c441c1d24ab86e29b31a6d8544356006c1eee49dda811760c872d4ddcbaffd55a681b17864a014","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","19","0.23",,,"28","28","3.75","4.25","0","17","25.5","Credit Card","Flash Cab","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"dc136506c9acb8d3068b49c6807fcecd5e89eed2","9400757c30cc4592f54bcd4d10f8cb2a5db5bd507f285fd365de4e15488c0949522b140dddf750a438bba104b1d5a04129d8c9c9a0fc0e4690b582d5a51390f8","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","1193","8.71",,,,,"23.75","0","0","0","23.75","Cash","Flash Cab",,,,,,
"30cf6dc36b20bb0a8dd58f1320ab4df88156f7ae","6f9ad42c1b8aa869fe3f08f654c96e0d2f37364fb9da2dea3f367f024595038f91a51eb0f0b110bd5ff810ebdcc50f8d92c86cf49f3c9258f4930c31102d7c21","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","989","4.61","17031832000","17031081403","6","8","15.5","0","0","1","16.5","Cash","Flash Cab","41.946294536","-87.654298084","POINT (-87.6542980837 41.9462945357)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"b06937a222afceb63c0494593d9b19cba9eb3681","f1ed8794238deb1c8f7c3759aa096ae20e3e769cc4c9ad6b0b5622db04a03ad19f07235a1fb70f90e0402c5d563ced420495c06f0ecb27469bc95d56af5841c8","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","934","1.84","17031281900","17031081700","28","8","10","0","0","0","10","Cash","Flash Cab","41.879255084","-87.642648998","POINT (-87.642648998 41.8792550844)","41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)"
"68aac790b2e837835832e6edbf8273e457bca8bb","5bee5f6487e84f44cf772c1e26d79f8d82e30539c71bf833d556b9e76a23929b530f7118132b19b95dd0180fbc77eb62114b64299cd87f095b6a9f952be015a0","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","900","4.9",,,"8","28","15.5","0","0","0","15.5","Unknown","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"f5e6bb028e2d8d9b25e0bee1ba3f40c9832d67b9","1a1189d1e9f4f676bbeaf49903912684b94453576a234f5d936dd20a4c68663576906b385222d8e26caaacefdad8a154d7dd0cda53857350c7ea755e7a51bcfc","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","775","2.22","17031833000","17031081403","28","8","11","0.65","0","0","11.65","Mobile","Sun Taxi","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"d3503ad8059afcec2c6817d50da83f9b495e390c","8f3c7d4cc11fd46561981647499508fd691429845144780714b897db4c4880d601fe648cc121f013e4a9c4ad95c3756cfa6c12af351cb534382d07e7d2824072","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","867","0",,,"24","3","15.72","3.74","0","0","19.46","Mobile","Flash Cab","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)"
"491e29ccc32f2d5ab2d7f5bfa7a7b9cf17e8062d","d1d88b89ceb6d753007b6e795e3c24f4bea905a51e9d475c9b555d2a82ed2a5d72eed1b7bb6107f7c0328b5b88148196b698279399dc6f305197342beb0c1167","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","214","1.56",,,,,"7","0","0","0","7","Cash","Flash Cab",,,,,,
"8e5d1fd9eec118ee00e15b3fd6954332e0809902","63bd96dd48d993d6de99e296a9c9e425551d2481df12cf5cd29305ffefaf25a4baed5beed0c160f6d19b76d371b7ebbff776f7f5678c24f4ffbc3b987c226145","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","960","5.4",,,"6","8","17.25","5","0","0","22.25","Credit Card","Choice Taxi Association","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"0874fc3048cd03ea0591a01723b09081efbd4065","27f5b756c311dcd074c7388c5c63b995cab41758a87cb9b538ed4ec616b15b2f07d41929524ace141c5e6af14919ffa06205d1aa230448f75e8b634344d5a412","2022-06-30T23:30:00.000","2022-07-01T00:15:00.000","2140","15.17",,,"76","6","40.25","9.25","0","5.5","55.5","Mobile","City Service","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"34313dd66bd7d131e47d70f042ae34fca756dbd6","bedb270bce40664555c0e645a3f6c242d8f64ed541f6f56b1ecfd2d03ef229fb32cce2312110d6cb17459770dd6d9f6acbb6ca70f999ff852f59d348c3e52681","2022-06-30T23:30:00.000","2022-07-01T00:00:00.000","1999","21.98","17031980000",,"76",,"54","0","0","8","62","Cash","Blue Ribbon Taxi Association","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)",,,
"5dbb6721cb069a371d5587f9a0e6dad8f1e863a6","f98f11f44f57049384b194a85aaf22a5f20775431aa34655d3f0e3cf63ba512bc276f07188aaa75be7bd1f5fa619e6cf387b9e39d6938752fd5f3a07e46f6f9b","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","1351","13.3","17031980100","17031081201","56","8","34","0","0","0","34","Cash","Chicago Independents","41.785998518","-87.750934289","POINT (-87.7509342894 41.785998518)","41.899155613","-87.626210532","POINT (-87.6262105324 41.8991556134)"
"6dd81f1417051bf8514be013a084780b51f0e363","e11ecc8e74a2d3cbd2e9f58151ed09c81587cb491c50f6a057b6f024895132bc35bc50c09250dfeba9a7ca4b660fb3a06a6d67a3d0bb87c8254c39817ada8a1a","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","600","2","17031081100","17031320100","8","32","9","0","0","1","10","Cash","Taxi Affiliation Services","41.900221297","-87.629105186","POINT (-87.6291051864 41.9002212967)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"39709313ec37c7dc09f23aa304aaecd2a7a79937","70c14ea31a87ed279cba47c393fa97c45f207042b69b5902cd2747f69e3e6655e15e70700578488f3cba45ff697ae9b81dd63393476374392fe8b0ab87db14a3","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","88","0.13",,,"24","28","3.75","0","0","0","3.75","Cash","Sun Taxi","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"fd7690defdbb99aaad6a19dfaf601cc96c0b5cc8","66d3807bc1b0bcf7c3b90c19f7c13356cdd60995199804afe2355e2736bf4a56d616f7f783596da3bdcb6b755c43d8b26818486f213604c04b6ebbcd9b99abc8","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","851","0","17031833000","17031330100","28","33","13.3","2.37","0","0","15.67","Mobile","Flash Cab","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.859349715","-87.617358006","POINT (-87.6173580061 41.859349715)"
"75e5a63f4f8c656e1e132da615deb74c6992f710","cce8c54f19d692acc5dd45d391a8bb964d15af67f314d1ac81e0597f105a70ad12935afa9487766eef90a6f8f0f3d09e6a8877e99b01d21035a05b4a16e985c4","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","420","1.5",,,"8","8","7.25","0","0","1","8.25","Cash","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"ca2e9e4fccec863cf1d0ce309fcdf3ae82d9449f","e2c349c7cbb608d552aa0b5814031943f13641ef9e50d86361d598aa3277fc35fabc76bd437f793774e6deaa6f2a0f29b8a87b0cf22b5a27b6c10f6f5ed614ae","2022-06-30T23:30:00.000","2022-07-01T00:00:00.000","1260","4.1",,,"6","8","14.75","0","0","1","15.75","Cash","Taxicab Insurance Agency, LLC","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"b9331fa6629be4105264330ed75574df65ceec8a","7f3eadd008844fca4c6c04421f054c09caa0585ca8797bc34dacc93a6f41cbf20a854ab87b19ce1ee607107c6e16ca994e213e41dd94c226bc4d12d9bef7d2ea","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","391","1.39",,,"8","32","11","0","0","0","11","Mobile","Taxicab Insurance Agency Llc","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"146e2ead2c7e04620e594b0de59f5fa70adb86dd","73f6888d8d8f9808f6624377edfa1e2a0a574b06eafbc9089007bb8a5049ccbc959e495882e009ea054e9e1d5555baabdacff2e395af483810799b71faec215f","2022-06-30T23:30:00.000","2022-07-01T00:00:00.000","1647","18.67",,"17031081700",,"8","47","7.88","0","5","60.38","Credit Card","5 Star Taxi",,,,"41.892042136","-87.63186395","POINT (-87.6318639497 41.8920421365)"
"2e6c8577a36fd7b61d28552683e2339de8be4e16","58ba68a5ed675f1dd391281aa8853366f7759face1a388abf6b64c8a9e5f24d65de820eb60b293a3a8b6dbd48e8019439535d20faf2576989701a5936c4e77b8","2022-06-30T23:30:00.000","2022-07-01T00:00:00.000","1440","0.5",,,"32","77","25","0","0","1","26","Cash","Taxi Affiliation Services","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.9867118","-87.663416405","POINT (-87.6634164054 41.9867117999)"
"cf13f3867002c3f7b30352a7afcfdd03f0d7d579","641c9356c873f4b5fb13d4b2f70d8b4d4b7b2c9805727284f91e0b267d95ef99815b3ecd18ed25b9daedb0ad0ddf0c4173e1d5d0ee99137b184a6f8c062f0b2c","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","1560","8.9",,,"14","7","25","0","0","0","25","Unknown","Taxi Affiliation Services","41.968069","-87.721559063","POINT (-87.7215590627 41.968069)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"434edb911b463e05667abe4ac77ff18103fda95e","b15d5dba7f578c2e93e08c66d7a9b57bc35c9f316265cbd03116862919386a482de8184b4ebb60c6fbb0c9e3cc79a0c7192c60ea3fd5f6805d3fbf2dc6d4941b","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","4","0",,,"7","7","16","3.3","0","0","19.8","Credit Card","Taxicab Insurance Agency Llc","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"3e630a57de4fba5ca098c092830dd18e59cac929","2ac5f8b29c65f2b636a81d678c8218ddbfd223c6bfbedc9ec383db08037db7e7009901f22fdd2a6286fcbce0d48e01a86165b40fab37b810391e7a8ea5c73b05","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","642","0","17031280100","17031241400","28","24","12.52","2","0","0","14.52","Mobile","Flash Cab","41.885300022","-87.642808466","POINT (-87.6428084655 41.8853000224)","41.906025969","-87.675311622","POINT (-87.6753116216 41.906025969)"
"8c435e7ec92b53387349b60b74230a2d7cb55904","bee9782d8d7310bc1b902a8fe547baf0da4c95165bd81fa8562135699154d78cafe9b966c231126dcc9db2ef96ca27cee093190d4162697d8fc0c5a27403afe2","2022-06-30T23:30:00.000","2022-07-01T00:00:00.000","1738","17.12",,,,"6","42.75","12.06","0","5","60.31","Credit Card","City Service",,,,"41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"b0a262d0a49164627a821ebbb2877304a8d79454","7f3eadd008844fca4c6c04421f054c09caa0585ca8797bc34dacc93a6f41cbf20a854ab87b19ce1ee607107c6e16ca994e213e41dd94c226bc4d12d9bef7d2ea","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","434","1.1","17031839100","17031081403","32","8","11","0","0","0","11","Mobile","Taxicab Insurance Agency Llc","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"55fc5939c15754f120b9f70501a738b4f0deac77","00c0020de20ee2cd36c1d41058360c24dad77a526394139cb47082ca13f6d513fd27b1c894c4983b6ee581b71eba609976621a62795bb7a5869097a8bdbab4b5","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","220","0.86",,,"8","8","5.5","4.8","0","10","20.8","Credit Card","City Service","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"ac51f76de4848bcf69490070abb47d13935930ee","705cc88d7a216145f6c762aa705905a745a0c5f17e39aa1a63af8fb4b90f8430bd0c943f8a7263c1a8e5e9072fa0f7bff5bc2540095aa82fe1590457a0b98fa3","2022-06-30T23:30:00.000","2022-07-01T00:00:00.000","1993","18.19","17031980000","17031839100","76","32","46.5","10.4","0","5","62.4","Credit Card","Star North Taxi Management Llc","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"fac097a382b51dd4b97274b68384aa736b80cb42","ca83178fa4ea3bcd66fe18442103abfb68222d7a44086870f2a2ad16a8ae091062277415b3eb36b5208e701f033ff98c5a3a1ec47abe044b0c475d49e7bb1950","2022-06-30T23:30:00.000","2022-06-30T23:30:00.000","598","3.39",,,"8","7","11.75","2","0","0","14.25","Credit Card","Flash Cab","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"6f84eff99c6f6ab0ef602f2083d8ac7f03cf4f3a","9e00db075b98e6b900e33ebc47977f154cd3aaae5385b1724343f4b64000e22fa498c9362452638f5a69dc46503c0f78cce5e455a6ee28cc1c0552cbb63b8495","2022-06-30T23:30:00.000","2022-07-01T00:00:00.000","1401","10.48",,,"8","2","27.75","0","0","0","27.75","Prcard","Medallion Leasin","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","42.001571027","-87.695012589","POINT (-87.6950125892 42.001571027)"
"9afe23c0ad40dee0e946911423d61877aa04175e","a702917bb428f1fa03c3e588e0a461ea1bd90122d1da8cf1d2b5efe553dc5473198e5dfab56df40b7b24ab1704c6b6c2ba62384ba871b49ff9b34bcf68a9ee92","2022-06-30T23:30:00.000","2022-06-30T23:45:00.000","1140","0","17031832000","17031833000","6","28","14.75","0","0","0","14.75","Cash","Taxi Affiliation Services","41.946294536","-87.654298084","POINT (-87.6542980837 41.9462945357)","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)"
"5bf73b98f2c4269c76a4718c0b62b0e32dfc370c","3a4ea954d4316a9f964becc37dbd73ecd4cd47cb9b8948bf5c61b3d6e61cf4fdc3e1b9fb1ed7137256ebf90ef39ed239fdd9ad882c9e084c669e56e83b47deac","2022-06-30T23:30:00.000","2022-07-01T00:00:00.000","1641","13.79",,,"76","7","36","6.22","0","5","47.72","Credit Card","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
